"","Province.State","Country.Region","Lat","Long","Date","Cases","X3.27.20","Deaths","New.Cases","New.Deaths"
"2955","","Dominican Republic",18.7357,-70.1627,2020-02-20,0,20,0,0,0
"2956","","Dominican Republic",18.7357,-70.1627,2020-02-21,0,20,0,0,0
"2957","","Dominican Republic",18.7357,-70.1627,2020-02-22,0,20,0,0,0
"2958","","Dominican Republic",18.7357,-70.1627,2020-02-23,0,20,0,0,0
"2959","","Dominican Republic",18.7357,-70.1627,2020-02-24,0,20,0,0,0
"2960","","Dominican Republic",18.7357,-70.1627,2020-02-25,0,20,0,0,0
"2961","","Dominican Republic",18.7357,-70.1627,2020-02-26,0,20,0,0,0
"2962","","Dominican Republic",18.7357,-70.1627,2020-02-27,0,20,0,0,0
"2963","","Dominican Republic",18.7357,-70.1627,2020-02-28,0,20,0,0,0
"2964","","Dominican Republic",18.7357,-70.1627,2020-02-29,0,20,0,0,0
"2965","","Dominican Republic",18.7357,-70.1627,2020-03-01,1,20,0,1,0
"2966","","Dominican Republic",18.7357,-70.1627,2020-03-02,1,20,0,0,0
"2967","","Dominican Republic",18.7357,-70.1627,2020-03-03,1,20,0,0,0
"2968","","Dominican Republic",18.7357,-70.1627,2020-03-04,1,20,0,0,0
"2969","","Dominican Republic",18.7357,-70.1627,2020-03-05,1,20,0,0,0
"2970","","Dominican Republic",18.7357,-70.1627,2020-03-06,2,20,0,1,0
"2971","","Dominican Republic",18.7357,-70.1627,2020-03-07,2,20,0,0,0
"2972","","Dominican Republic",18.7357,-70.1627,2020-03-08,5,20,0,3,0
"2973","","Dominican Republic",18.7357,-70.1627,2020-03-09,5,20,0,0,0
"2974","","Dominican Republic",18.7357,-70.1627,2020-03-10,5,20,0,0,0
"2975","","Dominican Republic",18.7357,-70.1627,2020-03-11,5,20,0,0,0
"2976","","Dominican Republic",18.7357,-70.1627,2020-03-12,5,20,0,0,0
"2977","","Dominican Republic",18.7357,-70.1627,2020-03-13,5,20,0,0,0
"2978","","Dominican Republic",18.7357,-70.1627,2020-03-14,11,20,0,6,0
"2979","","Dominican Republic",18.7357,-70.1627,2020-03-15,11,20,0,0,0
"2980","","Dominican Republic",18.7357,-70.1627,2020-03-16,11,20,0,0,0
"2981","","Dominican Republic",18.7357,-70.1627,2020-03-17,21,20,1,10,1
"2982","","Dominican Republic",18.7357,-70.1627,2020-03-18,21,20,1,0,0
"2983","","Dominican Republic",18.7357,-70.1627,2020-03-19,34,20,2,13,1
"2984","","Dominican Republic",18.7357,-70.1627,2020-03-20,72,20,2,38,0
"2985","","Dominican Republic",18.7357,-70.1627,2020-03-21,112,20,2,40,0
"2986","","Dominican Republic",18.7357,-70.1627,2020-03-22,202,20,3,90,1
"2987","","Dominican Republic",18.7357,-70.1627,2020-03-23,245,20,3,43,0
"2988","","Dominican Republic",18.7357,-70.1627,2020-03-24,312,20,6,67,3
"2989","","Dominican Republic",18.7357,-70.1627,2020-03-25,392,20,10,80,4
"2990","","Dominican Republic",18.7357,-70.1627,2020-03-26,488,20,10,96,0
"2991","","Ecuador",-1.8312,-78.1834,2020-01-22,0,36,0,0,0
"2992","","Ecuador",-1.8312,-78.1834,2020-01-23,0,36,0,0,0
"2993","","Ecuador",-1.8312,-78.1834,2020-01-24,0,36,0,0,0
"2994","","Ecuador",-1.8312,-78.1834,2020-01-25,0,36,0,0,0
"2995","","Ecuador",-1.8312,-78.1834,2020-01-26,0,36,0,0,0
"2996","","Ecuador",-1.8312,-78.1834,2020-01-27,0,36,0,0,0
"2997","","Ecuador",-1.8312,-78.1834,2020-01-28,0,36,0,0,0
"2998","","Ecuador",-1.8312,-78.1834,2020-01-29,0,36,0,0,0
"2999","","Ecuador",-1.8312,-78.1834,2020-01-30,0,36,0,0,0
"3000","","Ecuador",-1.8312,-78.1834,2020-01-31,0,36,0,0,0
"3001","","Ecuador",-1.8312,-78.1834,2020-02-01,0,36,0,0,0
"3002","","Ecuador",-1.8312,-78.1834,2020-02-02,0,36,0,0,0
"3003","","Ecuador",-1.8312,-78.1834,2020-02-03,0,36,0,0,0
"3004","","Ecuador",-1.8312,-78.1834,2020-02-04,0,36,0,0,0
"3005","","Ecuador",-1.8312,-78.1834,2020-02-05,0,36,0,0,0
"3006","","Ecuador",-1.8312,-78.1834,2020-02-06,0,36,0,0,0
"3007","","Ecuador",-1.8312,-78.1834,2020-02-07,0,36,0,0,0
"3008","","Ecuador",-1.8312,-78.1834,2020-02-08,0,36,0,0,0
"3009","","Ecuador",-1.8312,-78.1834,2020-02-09,0,36,0,0,0
"3010","","Ecuador",-1.8312,-78.1834,2020-02-10,0,36,0,0,0
"3011","","Ecuador",-1.8312,-78.1834,2020-02-11,0,36,0,0,0
"3012","","Ecuador",-1.8312,-78.1834,2020-02-12,0,36,0,0,0
"3013","","Ecuador",-1.8312,-78.1834,2020-02-13,0,36,0,0,0
"3014","","Ecuador",-1.8312,-78.1834,2020-02-14,0,36,0,0,0
"3015","","Ecuador",-1.8312,-78.1834,2020-02-15,0,36,0,0,0
"3016","","Ecuador",-1.8312,-78.1834,2020-02-16,0,36,0,0,0
"3017","","Ecuador",-1.8312,-78.1834,2020-02-17,0,36,0,0,0
"3018","","Ecuador",-1.8312,-78.1834,2020-02-18,0,36,0,0,0
"3019","","Ecuador",-1.8312,-78.1834,2020-02-19,0,36,0,0,0
"3020","","Ecuador",-1.8312,-78.1834,2020-02-20,0,36,0,0,0
"3021","","Ecuador",-1.8312,-78.1834,2020-02-21,0,36,0,0,0
"3022","","Ecuador",-1.8312,-78.1834,2020-02-22,0,36,0,0,0
"3023","","Ecuador",-1.8312,-78.1834,2020-02-23,0,36,0,0,0
"3024","","Ecuador",-1.8312,-78.1834,2020-02-24,0,36,0,0,0
"3025","","Ecuador",-1.8312,-78.1834,2020-02-25,0,36,0,0,0
"3026","","Ecuador",-1.8312,-78.1834,2020-02-26,0,36,0,0,0
"3027","","Ecuador",-1.8312,-78.1834,2020-02-27,0,36,0,0,0
"3028","","Ecuador",-1.8312,-78.1834,2020-02-28,0,36,0,0,0
"3029","","Ecuador",-1.8312,-78.1834,2020-02-29,0,36,0,0,0
"3030","","Ecuador",-1.8312,-78.1834,2020-03-01,6,36,0,6,0
"3031","","Ecuador",-1.8312,-78.1834,2020-03-02,6,36,0,0,0
"3032","","Ecuador",-1.8312,-78.1834,2020-03-03,7,36,0,1,0
"3033","","Ecuador",-1.8312,-78.1834,2020-03-04,10,36,0,3,0
"3034","","Ecuador",-1.8312,-78.1834,2020-03-05,13,36,0,3,0
"3035","","Ecuador",-1.8312,-78.1834,2020-03-06,13,36,0,0,0
"3036","","Ecuador",-1.8312,-78.1834,2020-03-07,13,36,0,0,0
"3037","","Ecuador",-1.8312,-78.1834,2020-03-08,14,36,0,1,0
"3038","","Ecuador",-1.8312,-78.1834,2020-03-09,15,36,0,1,0
"3039","","Ecuador",-1.8312,-78.1834,2020-03-10,15,36,0,0,0
"3040","","Ecuador",-1.8312,-78.1834,2020-03-11,17,36,0,2,0
"3041","","Ecuador",-1.8312,-78.1834,2020-03-12,17,36,0,0,0
"3042","","Ecuador",-1.8312,-78.1834,2020-03-13,17,36,0,0,0
"3043","","Ecuador",-1.8312,-78.1834,2020-03-14,28,36,2,11,2
"3044","","Ecuador",-1.8312,-78.1834,2020-03-15,28,36,2,0,0
"3045","","Ecuador",-1.8312,-78.1834,2020-03-16,37,36,2,9,0
"3046","","Ecuador",-1.8312,-78.1834,2020-03-17,58,36,2,21,0
"3047","","Ecuador",-1.8312,-78.1834,2020-03-18,111,36,2,53,0
"3048","","Ecuador",-1.8312,-78.1834,2020-03-19,199,36,3,88,1
"3049","","Ecuador",-1.8312,-78.1834,2020-03-20,367,36,5,168,2
"3050","","Ecuador",-1.8312,-78.1834,2020-03-21,506,36,7,139,2
"3051","","Ecuador",-1.8312,-78.1834,2020-03-22,789,36,14,283,7
"3052","","Ecuador",-1.8312,-78.1834,2020-03-23,981,36,18,192,4
"3053","","Ecuador",-1.8312,-78.1834,2020-03-24,1082,36,27,101,9
"3054","","Ecuador",-1.8312,-78.1834,2020-03-25,1173,36,28,91,1
"3055","","Ecuador",-1.8312,-78.1834,2020-03-26,1403,36,34,230,6
"3056","","Egypt",26,30,2020-01-22,0,30,0,0,0
"3057","","Egypt",26,30,2020-01-23,0,30,0,0,0
"3058","","Egypt",26,30,2020-01-24,0,30,0,0,0
"3059","","Egypt",26,30,2020-01-25,0,30,0,0,0
"3060","","Egypt",26,30,2020-01-26,0,30,0,0,0
"3061","","Egypt",26,30,2020-01-27,0,30,0,0,0
"3062","","Egypt",26,30,2020-01-28,0,30,0,0,0
"3063","","Egypt",26,30,2020-01-29,0,30,0,0,0
"3064","","Egypt",26,30,2020-01-30,0,30,0,0,0
"3065","","Egypt",26,30,2020-01-31,0,30,0,0,0
"3066","","Egypt",26,30,2020-02-01,0,30,0,0,0
"3067","","Egypt",26,30,2020-02-02,0,30,0,0,0
"3068","","Egypt",26,30,2020-02-03,0,30,0,0,0
"3069","","Egypt",26,30,2020-02-04,0,30,0,0,0
"3070","","Egypt",26,30,2020-02-05,0,30,0,0,0
"3071","","Egypt",26,30,2020-02-06,0,30,0,0,0
"3072","","Egypt",26,30,2020-02-07,0,30,0,0,0
"3073","","Egypt",26,30,2020-02-08,0,30,0,0,0
"3074","","Egypt",26,30,2020-02-09,0,30,0,0,0
"3075","","Egypt",26,30,2020-02-10,0,30,0,0,0
"3076","","Egypt",26,30,2020-02-11,0,30,0,0,0
"3077","","Egypt",26,30,2020-02-12,0,30,0,0,0
"3078","","Egypt",26,30,2020-02-13,0,30,0,0,0
"3079","","Egypt",26,30,2020-02-14,1,30,0,1,0
"3080","","Egypt",26,30,2020-02-15,1,30,0,0,0
"3081","","Egypt",26,30,2020-02-16,1,30,0,0,0
"3082","","Egypt",26,30,2020-02-17,1,30,0,0,0
"3083","","Egypt",26,30,2020-02-18,1,30,0,0,0
"3084","","Egypt",26,30,2020-02-19,1,30,0,0,0
"3085","","Egypt",26,30,2020-02-20,1,30,0,0,0
"3086","","Egypt",26,30,2020-02-21,1,30,0,0,0
"3087","","Egypt",26,30,2020-02-22,1,30,0,0,0
"3088","","Egypt",26,30,2020-02-23,1,30,0,0,0
"3089","","Egypt",26,30,2020-02-24,1,30,0,0,0
"3090","","Egypt",26,30,2020-02-25,1,30,0,0,0
"3091","","Egypt",26,30,2020-02-26,1,30,0,0,0
"3092","","Egypt",26,30,2020-02-27,1,30,0,0,0
"3093","","Egypt",26,30,2020-02-28,1,30,0,0,0
"3094","","Egypt",26,30,2020-02-29,1,30,0,0,0
"3095","","Egypt",26,30,2020-03-01,2,30,0,1,0
"3096","","Egypt",26,30,2020-03-02,2,30,0,0,0
"3097","","Egypt",26,30,2020-03-03,2,30,0,0,0
"3098","","Egypt",26,30,2020-03-04,2,30,0,0,0
"3099","","Egypt",26,30,2020-03-05,3,30,0,1,0
"3100","","Egypt",26,30,2020-03-06,15,30,0,12,0
"3101","","Egypt",26,30,2020-03-07,15,30,0,0,0
"3102","","Egypt",26,30,2020-03-08,49,30,1,34,1
"3103","","Egypt",26,30,2020-03-09,55,30,1,6,0
"3104","","Egypt",26,30,2020-03-10,59,30,1,4,0
"3105","","Egypt",26,30,2020-03-11,60,30,1,1,0
"3106","","Egypt",26,30,2020-03-12,67,30,1,7,0
"3107","","Egypt",26,30,2020-03-13,80,30,2,13,1
"3108","","Egypt",26,30,2020-03-14,109,30,2,29,0
"3109","","Egypt",26,30,2020-03-15,110,30,2,1,0
"3110","","Egypt",26,30,2020-03-16,150,30,2,40,0
"3111","","Egypt",26,30,2020-03-17,196,30,4,46,2
"3112","","Egypt",26,30,2020-03-18,196,30,6,0,2
"3113","","Egypt",26,30,2020-03-19,256,30,6,60,0
"3114","","Egypt",26,30,2020-03-20,285,30,8,29,2
"3115","","Egypt",26,30,2020-03-21,294,30,10,9,2
"3116","","Egypt",26,30,2020-03-22,327,30,14,33,4
"3117","","Egypt",26,30,2020-03-23,366,30,19,39,5
"3118","","Egypt",26,30,2020-03-24,402,30,20,36,1
"3119","","Egypt",26,30,2020-03-25,456,30,21,54,1
"3120","","Egypt",26,30,2020-03-26,495,30,24,39,3
"3121","","El Salvador",13.7942,-88.8965,2020-01-22,0,0,0,0,0
"3122","","El Salvador",13.7942,-88.8965,2020-01-23,0,0,0,0,0
"3123","","El Salvador",13.7942,-88.8965,2020-01-24,0,0,0,0,0
"3124","","El Salvador",13.7942,-88.8965,2020-01-25,0,0,0,0,0
"3125","","El Salvador",13.7942,-88.8965,2020-01-26,0,0,0,0,0
"3126","","El Salvador",13.7942,-88.8965,2020-01-27,0,0,0,0,0
"3127","","El Salvador",13.7942,-88.8965,2020-01-28,0,0,0,0,0
"3128","","El Salvador",13.7942,-88.8965,2020-01-29,0,0,0,0,0
"3129","","El Salvador",13.7942,-88.8965,2020-01-30,0,0,0,0,0
"3130","","El Salvador",13.7942,-88.8965,2020-01-31,0,0,0,0,0
"3131","","El Salvador",13.7942,-88.8965,2020-02-01,0,0,0,0,0
"3132","","El Salvador",13.7942,-88.8965,2020-02-02,0,0,0,0,0
"3133","","El Salvador",13.7942,-88.8965,2020-02-03,0,0,0,0,0
"3134","","El Salvador",13.7942,-88.8965,2020-02-04,0,0,0,0,0
"3135","","El Salvador",13.7942,-88.8965,2020-02-05,0,0,0,0,0
"3136","","El Salvador",13.7942,-88.8965,2020-02-06,0,0,0,0,0
"3137","","El Salvador",13.7942,-88.8965,2020-02-07,0,0,0,0,0
"3138","","El Salvador",13.7942,-88.8965,2020-02-08,0,0,0,0,0
"3139","","El Salvador",13.7942,-88.8965,2020-02-09,0,0,0,0,0
"3140","","El Salvador",13.7942,-88.8965,2020-02-10,0,0,0,0,0
"3141","","El Salvador",13.7942,-88.8965,2020-02-11,0,0,0,0,0
"3142","","El Salvador",13.7942,-88.8965,2020-02-12,0,0,0,0,0
"3143","","El Salvador",13.7942,-88.8965,2020-02-13,0,0,0,0,0
"3144","","El Salvador",13.7942,-88.8965,2020-02-14,0,0,0,0,0
"3145","","El Salvador",13.7942,-88.8965,2020-02-15,0,0,0,0,0
"3146","","El Salvador",13.7942,-88.8965,2020-02-16,0,0,0,0,0
"3147","","El Salvador",13.7942,-88.8965,2020-02-17,0,0,0,0,0
"3148","","El Salvador",13.7942,-88.8965,2020-02-18,0,0,0,0,0
"3149","","El Salvador",13.7942,-88.8965,2020-02-19,0,0,0,0,0
"3150","","El Salvador",13.7942,-88.8965,2020-02-20,0,0,0,0,0
"3151","","El Salvador",13.7942,-88.8965,2020-02-21,0,0,0,0,0
"3152","","El Salvador",13.7942,-88.8965,2020-02-22,0,0,0,0,0
"3153","","El Salvador",13.7942,-88.8965,2020-02-23,0,0,0,0,0
"3154","","El Salvador",13.7942,-88.8965,2020-02-24,0,0,0,0,0
"3155","","El Salvador",13.7942,-88.8965,2020-02-25,0,0,0,0,0
"3156","","El Salvador",13.7942,-88.8965,2020-02-26,0,0,0,0,0
"3157","","El Salvador",13.7942,-88.8965,2020-02-27,0,0,0,0,0
"3158","","El Salvador",13.7942,-88.8965,2020-02-28,0,0,0,0,0
"3159","","El Salvador",13.7942,-88.8965,2020-02-29,0,0,0,0,0
"3160","","El Salvador",13.7942,-88.8965,2020-03-01,0,0,0,0,0
"3161","","El Salvador",13.7942,-88.8965,2020-03-02,0,0,0,0,0
"3162","","El Salvador",13.7942,-88.8965,2020-03-03,0,0,0,0,0
"3163","","El Salvador",13.7942,-88.8965,2020-03-04,0,0,0,0,0
"3164","","El Salvador",13.7942,-88.8965,2020-03-05,0,0,0,0,0
"3165","","El Salvador",13.7942,-88.8965,2020-03-06,0,0,0,0,0
"3166","","El Salvador",13.7942,-88.8965,2020-03-07,0,0,0,0,0
"3167","","El Salvador",13.7942,-88.8965,2020-03-08,0,0,0,0,0
"3168","","El Salvador",13.7942,-88.8965,2020-03-09,0,0,0,0,0
"3169","","El Salvador",13.7942,-88.8965,2020-03-10,0,0,0,0,0
"3170","","El Salvador",13.7942,-88.8965,2020-03-11,0,0,0,0,0
"3171","","El Salvador",13.7942,-88.8965,2020-03-12,0,0,0,0,0
"3172","","El Salvador",13.7942,-88.8965,2020-03-13,0,0,0,0,0
"3173","","El Salvador",13.7942,-88.8965,2020-03-14,0,0,0,0,0
"3174","","El Salvador",13.7942,-88.8965,2020-03-15,0,0,0,0,0
"3175","","El Salvador",13.7942,-88.8965,2020-03-16,0,0,0,0,0
"3176","","El Salvador",13.7942,-88.8965,2020-03-17,0,0,0,0,0
"3177","","El Salvador",13.7942,-88.8965,2020-03-18,0,0,0,0,0
"3178","","El Salvador",13.7942,-88.8965,2020-03-19,1,0,0,1,0
"3179","","El Salvador",13.7942,-88.8965,2020-03-20,1,0,0,0,0
"3180","","El Salvador",13.7942,-88.8965,2020-03-21,3,0,0,2,0
"3181","","El Salvador",13.7942,-88.8965,2020-03-22,3,0,0,0,0
"3182","","El Salvador",13.7942,-88.8965,2020-03-23,3,0,0,0,0
"3183","","El Salvador",13.7942,-88.8965,2020-03-24,5,0,0,2,0
"3184","","El Salvador",13.7942,-88.8965,2020-03-25,9,0,0,4,0
"3185","","El Salvador",13.7942,-88.8965,2020-03-26,13,0,0,4,0
"3186","","Equatorial Guinea",1.5,10,2020-01-22,0,0,0,0,0
"3187","","Equatorial Guinea",1.5,10,2020-01-23,0,0,0,0,0
"3188","","Equatorial Guinea",1.5,10,2020-01-24,0,0,0,0,0
"3189","","Equatorial Guinea",1.5,10,2020-01-25,0,0,0,0,0
"3190","","Equatorial Guinea",1.5,10,2020-01-26,0,0,0,0,0
"3191","","Equatorial Guinea",1.5,10,2020-01-27,0,0,0,0,0
"3192","","Equatorial Guinea",1.5,10,2020-01-28,0,0,0,0,0
"3193","","Equatorial Guinea",1.5,10,2020-01-29,0,0,0,0,0
"3194","","Equatorial Guinea",1.5,10,2020-01-30,0,0,0,0,0
"3195","","Equatorial Guinea",1.5,10,2020-01-31,0,0,0,0,0
"3196","","Equatorial Guinea",1.5,10,2020-02-01,0,0,0,0,0
"3197","","Equatorial Guinea",1.5,10,2020-02-02,0,0,0,0,0
"3198","","Equatorial Guinea",1.5,10,2020-02-03,0,0,0,0,0
"3199","","Equatorial Guinea",1.5,10,2020-02-04,0,0,0,0,0
"3200","","Equatorial Guinea",1.5,10,2020-02-05,0,0,0,0,0
"3201","","Equatorial Guinea",1.5,10,2020-02-06,0,0,0,0,0
"3202","","Equatorial Guinea",1.5,10,2020-02-07,0,0,0,0,0
"3203","","Equatorial Guinea",1.5,10,2020-02-08,0,0,0,0,0
"3204","","Equatorial Guinea",1.5,10,2020-02-09,0,0,0,0,0
"3205","","Equatorial Guinea",1.5,10,2020-02-10,0,0,0,0,0
"3206","","Equatorial Guinea",1.5,10,2020-02-11,0,0,0,0,0
"3207","","Equatorial Guinea",1.5,10,2020-02-12,0,0,0,0,0
"3208","","Equatorial Guinea",1.5,10,2020-02-13,0,0,0,0,0
"3209","","Equatorial Guinea",1.5,10,2020-02-14,0,0,0,0,0
"3210","","Equatorial Guinea",1.5,10,2020-02-15,0,0,0,0,0
"3211","","Equatorial Guinea",1.5,10,2020-02-16,0,0,0,0,0
"3212","","Equatorial Guinea",1.5,10,2020-02-17,0,0,0,0,0
"3213","","Equatorial Guinea",1.5,10,2020-02-18,0,0,0,0,0
"3214","","Equatorial Guinea",1.5,10,2020-02-19,0,0,0,0,0
"3215","","Equatorial Guinea",1.5,10,2020-02-20,0,0,0,0,0
"3216","","Equatorial Guinea",1.5,10,2020-02-21,0,0,0,0,0
"3217","","Equatorial Guinea",1.5,10,2020-02-22,0,0,0,0,0
"3218","","Equatorial Guinea",1.5,10,2020-02-23,0,0,0,0,0
"3219","","Equatorial Guinea",1.5,10,2020-02-24,0,0,0,0,0
"3220","","Equatorial Guinea",1.5,10,2020-02-25,0,0,0,0,0
"3221","","Equatorial Guinea",1.5,10,2020-02-26,0,0,0,0,0
"3222","","Equatorial Guinea",1.5,10,2020-02-27,0,0,0,0,0
"3223","","Equatorial Guinea",1.5,10,2020-02-28,0,0,0,0,0
"3224","","Equatorial Guinea",1.5,10,2020-02-29,0,0,0,0,0
"3225","","Equatorial Guinea",1.5,10,2020-03-01,0,0,0,0,0
"3226","","Equatorial Guinea",1.5,10,2020-03-02,0,0,0,0,0
"3227","","Equatorial Guinea",1.5,10,2020-03-03,0,0,0,0,0
"3228","","Equatorial Guinea",1.5,10,2020-03-04,0,0,0,0,0
"3229","","Equatorial Guinea",1.5,10,2020-03-05,0,0,0,0,0
"3230","","Equatorial Guinea",1.5,10,2020-03-06,0,0,0,0,0
"3231","","Equatorial Guinea",1.5,10,2020-03-07,0,0,0,0,0
"3232","","Equatorial Guinea",1.5,10,2020-03-08,0,0,0,0,0
"3233","","Equatorial Guinea",1.5,10,2020-03-09,0,0,0,0,0
"3234","","Equatorial Guinea",1.5,10,2020-03-10,0,0,0,0,0
"3235","","Equatorial Guinea",1.5,10,2020-03-11,0,0,0,0,0
"3236","","Equatorial Guinea",1.5,10,2020-03-12,0,0,0,0,0
"3237","","Equatorial Guinea",1.5,10,2020-03-13,0,0,0,0,0
"3238","","Equatorial Guinea",1.5,10,2020-03-14,0,0,0,0,0
"3239","","Equatorial Guinea",1.5,10,2020-03-15,1,0,0,1,0
"3240","","Equatorial Guinea",1.5,10,2020-03-16,1,0,0,0,0
"3241","","Equatorial Guinea",1.5,10,2020-03-17,1,0,0,0,0
"3242","","Equatorial Guinea",1.5,10,2020-03-18,4,0,0,3,0
"3243","","Equatorial Guinea",1.5,10,2020-03-19,6,0,0,2,0
"3244","","Equatorial Guinea",1.5,10,2020-03-20,6,0,0,0,0
"3245","","Equatorial Guinea",1.5,10,2020-03-21,6,0,0,0,0
"3246","","Equatorial Guinea",1.5,10,2020-03-22,6,0,0,0,0
"3247","","Equatorial Guinea",1.5,10,2020-03-23,9,0,0,3,0
"3248","","Equatorial Guinea",1.5,10,2020-03-24,9,0,0,0,0
"3249","","Equatorial Guinea",1.5,10,2020-03-25,9,0,0,0,0
"3250","","Equatorial Guinea",1.5,10,2020-03-26,12,0,0,3,0
"3251","","Eritrea",15.1794,39.7823,2020-01-22,0,0,0,0,0
"3252","","Eritrea",15.1794,39.7823,2020-01-23,0,0,0,0,0
"3253","","Eritrea",15.1794,39.7823,2020-01-24,0,0,0,0,0
"3254","","Eritrea",15.1794,39.7823,2020-01-25,0,0,0,0,0
"3255","","Eritrea",15.1794,39.7823,2020-01-26,0,0,0,0,0
"3256","","Eritrea",15.1794,39.7823,2020-01-27,0,0,0,0,0
"3257","","Eritrea",15.1794,39.7823,2020-01-28,0,0,0,0,0
"3258","","Eritrea",15.1794,39.7823,2020-01-29,0,0,0,0,0
"3259","","Eritrea",15.1794,39.7823,2020-01-30,0,0,0,0,0
"3260","","Eritrea",15.1794,39.7823,2020-01-31,0,0,0,0,0
"3261","","Eritrea",15.1794,39.7823,2020-02-01,0,0,0,0,0
"3262","","Eritrea",15.1794,39.7823,2020-02-02,0,0,0,0,0
"3263","","Eritrea",15.1794,39.7823,2020-02-03,0,0,0,0,0
"3264","","Eritrea",15.1794,39.7823,2020-02-04,0,0,0,0,0
"3265","","Eritrea",15.1794,39.7823,2020-02-05,0,0,0,0,0
"3266","","Eritrea",15.1794,39.7823,2020-02-06,0,0,0,0,0
"3267","","Eritrea",15.1794,39.7823,2020-02-07,0,0,0,0,0
"3268","","Eritrea",15.1794,39.7823,2020-02-08,0,0,0,0,0
"3269","","Eritrea",15.1794,39.7823,2020-02-09,0,0,0,0,0
"3270","","Eritrea",15.1794,39.7823,2020-02-10,0,0,0,0,0
"3271","","Eritrea",15.1794,39.7823,2020-02-11,0,0,0,0,0
"3272","","Eritrea",15.1794,39.7823,2020-02-12,0,0,0,0,0
"3273","","Eritrea",15.1794,39.7823,2020-02-13,0,0,0,0,0
"3274","","Eritrea",15.1794,39.7823,2020-02-14,0,0,0,0,0
"3275","","Eritrea",15.1794,39.7823,2020-02-15,0,0,0,0,0
"3276","","Eritrea",15.1794,39.7823,2020-02-16,0,0,0,0,0
"3277","","Eritrea",15.1794,39.7823,2020-02-17,0,0,0,0,0
"3278","","Eritrea",15.1794,39.7823,2020-02-18,0,0,0,0,0
"3279","","Eritrea",15.1794,39.7823,2020-02-19,0,0,0,0,0
"3280","","Eritrea",15.1794,39.7823,2020-02-20,0,0,0,0,0
"3281","","Eritrea",15.1794,39.7823,2020-02-21,0,0,0,0,0
"3282","","Eritrea",15.1794,39.7823,2020-02-22,0,0,0,0,0
"3283","","Eritrea",15.1794,39.7823,2020-02-23,0,0,0,0,0
"3284","","Eritrea",15.1794,39.7823,2020-02-24,0,0,0,0,0
"3285","","Eritrea",15.1794,39.7823,2020-02-25,0,0,0,0,0
"3286","","Eritrea",15.1794,39.7823,2020-02-26,0,0,0,0,0
"3287","","Eritrea",15.1794,39.7823,2020-02-27,0,0,0,0,0
"3288","","Eritrea",15.1794,39.7823,2020-02-28,0,0,0,0,0
"3289","","Eritrea",15.1794,39.7823,2020-02-29,0,0,0,0,0
"3290","","Eritrea",15.1794,39.7823,2020-03-01,0,0,0,0,0
"3291","","Eritrea",15.1794,39.7823,2020-03-02,0,0,0,0,0
"3292","","Eritrea",15.1794,39.7823,2020-03-03,0,0,0,0,0
"3293","","Eritrea",15.1794,39.7823,2020-03-04,0,0,0,0,0
"3294","","Eritrea",15.1794,39.7823,2020-03-05,0,0,0,0,0
"3295","","Eritrea",15.1794,39.7823,2020-03-06,0,0,0,0,0
"3296","","Eritrea",15.1794,39.7823,2020-03-07,0,0,0,0,0
"3297","","Eritrea",15.1794,39.7823,2020-03-08,0,0,0,0,0
"3298","","Eritrea",15.1794,39.7823,2020-03-09,0,0,0,0,0
"3299","","Eritrea",15.1794,39.7823,2020-03-10,0,0,0,0,0
"3300","","Eritrea",15.1794,39.7823,2020-03-11,0,0,0,0,0
"3301","","Eritrea",15.1794,39.7823,2020-03-12,0,0,0,0,0
"3302","","Eritrea",15.1794,39.7823,2020-03-13,0,0,0,0,0
"3303","","Eritrea",15.1794,39.7823,2020-03-14,0,0,0,0,0
"3304","","Eritrea",15.1794,39.7823,2020-03-15,0,0,0,0,0
"3305","","Eritrea",15.1794,39.7823,2020-03-16,0,0,0,0,0
"3306","","Eritrea",15.1794,39.7823,2020-03-17,0,0,0,0,0
"3307","","Eritrea",15.1794,39.7823,2020-03-18,0,0,0,0,0
"3308","","Eritrea",15.1794,39.7823,2020-03-19,0,0,0,0,0
"3309","","Eritrea",15.1794,39.7823,2020-03-20,0,0,0,0,0
"3310","","Eritrea",15.1794,39.7823,2020-03-21,1,0,0,1,0
"3311","","Eritrea",15.1794,39.7823,2020-03-22,1,0,0,0,0
"3312","","Eritrea",15.1794,39.7823,2020-03-23,1,0,0,0,0
"3313","","Eritrea",15.1794,39.7823,2020-03-24,1,0,0,0,0
"3314","","Eritrea",15.1794,39.7823,2020-03-25,4,0,0,3,0
"3315","","Eritrea",15.1794,39.7823,2020-03-26,6,0,0,2,0
"3316","","Estonia",58.5953,25.0136,2020-01-22,0,1,0,0,0
"3317","","Estonia",58.5953,25.0136,2020-01-23,0,1,0,0,0
"3318","","Estonia",58.5953,25.0136,2020-01-24,0,1,0,0,0
"3319","","Estonia",58.5953,25.0136,2020-01-25,0,1,0,0,0
"3320","","Estonia",58.5953,25.0136,2020-01-26,0,1,0,0,0
"3321","","Estonia",58.5953,25.0136,2020-01-27,0,1,0,0,0
"3322","","Estonia",58.5953,25.0136,2020-01-28,0,1,0,0,0
"3323","","Estonia",58.5953,25.0136,2020-01-29,0,1,0,0,0
"3324","","Estonia",58.5953,25.0136,2020-01-30,0,1,0,0,0
"3325","","Estonia",58.5953,25.0136,2020-01-31,0,1,0,0,0
